danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,track_genre
0.559,0.455,-8.937,0.0306,0.421,2.08e-06,0.103,0.396,159.985,204998,56,acoustic
0.642,0.408,-8.168,0.0396,0.729,0.0,0.185,0.411,119.81,219093,46,acoustic
0.48,0.618,-7.335,0.0501,0.844,8.93e-05,0.325,0.344,82.051,171800,55,acoustic
0.271,0.0937,-15.035,0.0367,0.939,0.0,0.108,0.147,164.721,211624,54,acoustic
0.594,0.695,-8.872,0.0259,0.19,3.58e-06,0.119,0.172,104.977,196240,57,acoustic
0.574,0.344,-8.995,0.0345,0.421,0.0,0.0804,0.0987,147.924,199459,49,acoustic
0.647,0.298,-7.91,0.0311,0.861,0.0,0.12,0.31,106.244,169253,55,acoustic
0.486,0.0399,-21.56,0.0405,0.953,8.74e-06,0.115,0.155,95.066,137066,51,acoustic
0.734,0.0423,-24.831,0.0583,0.916,0.0,0.108,0.14,123.905,128798,39,acoustic
0.711,0.231,-13.033,0.0346,0.832,0.00115,0.105,0.186,125.062,257972,60,acoustic
0.629,0.174,-9.697,0.141,0.616,0.0,0.118,0.305,134.295,146066,60,acoustic
0.615,0.406,-12.619,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,172708,53,acoustic
0.503,0.357,-9.36,0.0272,0.727,0.0,0.128,0.438,136.135,246280,64,acoustic
0.45,0.183,-9.003,0.0309,0.762,3.41e-06,0.11,0.219,61.192,331984,34,acoustic
0.525,0.461,-9.489,0.0878,0.775,2.14e-06,0.362,0.202,147.997,216052,50,acoustic
0.555,0.934,-5.04,0.113,0.00268,0.0,0.122,0.422,144.874,243933,65,acoustic
0.678,0.363,-10.9,0.0318,0.872,0.000101,0.0798,0.543,75.004,199786,56,acoustic
0.555,0.452,-9.636,0.0554,0.694,0.0,0.0595,0.321,179.921,256933,57,acoustic
0.586,0.396,-9.953,0.0319,0.896,0.543,0.0992,0.16,142.591,279916,43,acoustic
0.588,0.142,-15.196,0.0329,0.863,0.000162,0.0953,0.288,119.656,250866,64,acoustic
0.724,0.652,-6.869,0.0247,0.46,0.000142,0.101,0.75,106.911,94053,58,acoustic
0.567,0.224,-10.024,0.0299,0.887,0.0,0.109,0.2,124.44,231813,64,acoustic
0.544,0.839,-8.991,0.0568,0.784,0.0,0.341,0.967,87.609,150047,35,acoustic
0.555,0.68,-8.358,0.0323,0.126,0.000906,0.0506,0.903,84.518,216773,36,acoustic
0.69,0.306,-9.193,0.0356,0.805,0.0,0.0968,0.424,115.671,145771,54,acoustic
0.513,0.317,-17.036,0.0363,0.365,0.003,0.118,0.177,84.853,279260,43,acoustic
0.494,0.152,-9.843,0.0313,0.947,0.0,0.123,0.304,134.178,162963,49,acoustic
0.634,0.267,-7.396,0.044,0.841,0.0,0.11,0.391,143.514,166189,55,acoustic
0.694,0.471,-8.62,0.0281,0.411,0.0,0.233,0.466,95.003,244188,54,acoustic
0.643,0.11,-14.28,0.0294,0.876,1.38e-05,0.112,0.152,101.995,165067,55,acoustic
0.422,0.41,-14.151,0.0467,0.00855,0.0,0.104,0.354,83.952,208571,39,acoustic
0.543,0.288,-8.608,0.0258,0.667,0.0,0.113,0.293,95.435,189240,51,acoustic
0.332,0.282,-7.257,0.044,0.825,0.0,0.104,0.234,187.057,182553,52,acoustic
0.43,0.121,-15.148,0.0404,0.908,0.0,0.161,0.461,91.211,183093,56,acoustic
0.432,0.197,-9.251,0.0414,0.87,0.0,0.11,0.348,163.985,243724,48,acoustic
0.592,0.769,-5.268,0.0311,0.319,4.66e-06,0.137,0.385,102.033,322146,41,acoustic
0.733,0.297,-14.452,0.0359,0.935,2.75e-06,0.108,0.766,103.953,209554,40,acoustic
0.394,0.249,-10.484,0.0396,0.927,0.0,0.115,0.329,79.549,198403,57,acoustic
0.41,0.234,-15.236,0.0421,0.798,0.00304,0.108,0.19,93.72,67746,53,acoustic
0.48,0.158,-15.239,0.0807,0.809,0.886,0.117,0.498,86.107,129032,30,acoustic
0.255,0.625,-8.31,0.0323,0.63,0.000211,0.0976,0.191,84.611,218004,49,acoustic
0.524,0.328,-10.001,0.0403,0.817,0.0,0.118,0.599,99.941,222911,26,acoustic
0.464,0.653,-7.514,0.101,0.199,0.0,0.0979,0.416,162.196,206693,53,acoustic
0.659,0.331,-8.987,0.0321,0.809,0.0,0.0996,0.0877,105.01,246979,52,acoustic
0.592,0.49,-8.508,0.0263,0.395,0.0,0.333,0.437,99.994,282950,51,acoustic
0.467,0.851,-4.203,0.0526,0.000353,0.0,0.33,0.644,93.873,222626,35,acoustic
0.564,0.391,-7.655,0.0311,0.478,0.0,0.127,0.101,130.03,219692,54,acoustic
0.498,0.384,-10.752,0.0976,0.818,0.000937,0.13,0.25,79.856,170786,50,acoustic
0.386,0.428,-9.949,0.0295,0.951,0.882,0.162,0.73,172.311,70133,53,acoustic
0.702,0.259,-9.73,0.0403,0.878,5.34e-06,0.108,0.246,120.102,200346,48,acoustic
0.747,0.265,-14.141,0.0354,0.745,0.0169,0.11,0.2,138.017,229653,49,acoustic
0.522,0.498,-7.247,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,354213,35,acoustic
0.715,0.438,-6.147,0.0373,0.353,1.75e-06,0.108,0.447,81.07,183969,60,acoustic
0.642,0.374,-10.606,0.032,0.423,1.54e-06,0.435,0.0979,129.863,221538,65,acoustic
0.354,0.415,-6.578,0.0289,0.797,0.0,0.107,0.421,175.537,192545,52,acoustic
0.447,0.158,-7.571,0.036,0.872,1.58e-06,0.0816,0.142,140.942,233266,57,acoustic
0.687,0.748,-4.54,0.0785,0.24,0.0,0.373,0.872,88.944,193695,59,acoustic
0.588,0.914,-7.442,0.0341,0.832,0.856,0.103,0.971,128.553,205800,50,acoustic
0.456,0.205,-8.437,0.0313,0.92,0.00011,0.149,0.161,117.663,272612,49,acoustic
0.512,0.248,-10.359,0.0275,0.75,2.96e-05,0.114,0.158,109.692,211240,54,acoustic
0.582,0.282,-9.229,0.0316,0.793,2.01e-06,0.0744,0.278,118.019,204293,52,acoustic
0.568,0.18,-11.707,0.0284,0.758,6.17e-05,0.111,0.228,112.033,252386,46,acoustic
0.71,0.271,-9.541,0.0283,0.658,4.59e-06,0.115,0.686,131.88,203253,62,acoustic
0.574,0.704,-4.65,0.0318,0.0931,0.000281,0.136,0.338,117.086,291332,32,acoustic
0.64,0.895,-3.068,0.0316,0.273,0.0,0.247,0.94,115.941,172373,33,acoustic
0.669,0.854,-5.899,0.0431,0.0653,0.0,0.288,0.706,120.035,161328,58,acoustic
0.615,0.358,-9.694,0.0552,0.705,0.0,0.113,0.432,146.06,220306,57,acoustic
0.415,0.619,-7.624,0.123,0.946,2.75e-05,0.799,0.739,77.009,192392,34,acoustic
0.565,0.895,-5.354,0.04,0.194,0.0,0.101,0.592,149.919,207228,55,acoustic
0.586,0.702,-4.418,0.132,0.59,0.0,0.146,0.644,177.598,122874,33,acoustic
0.564,0.604,-5.055,0.0549,0.0287,4.74e-06,0.108,0.341,113.091,223015,33,acoustic
0.543,0.359,-6.571,0.0302,0.651,0.0,0.0981,0.346,109.735,155000,0,acoustic
0.543,0.359,-6.571,0.0302,0.651,0.0,0.0981,0.346,109.735,155000,0,acoustic
0.543,0.359,-6.571,0.0302,0.651,0.0,0.0981,0.346,109.735,155000,0,acoustic
0.638,0.287,-11.174,0.0412,0.81,0.0,0.0804,0.445,128.025,224170,52,acoustic
0.515,0.46,-11.261,0.0436,0.891,0.14,0.0874,0.259,140.067,239004,21,acoustic
0.622,0.221,-14.335,0.0583,0.901,0.0,0.107,0.297,131.827,181311,50,acoustic
0.44,0.0353,-20.858,0.0522,0.99,0.00312,0.108,0.362,181.988,144653,55,acoustic
0.457,0.064,-19.928,0.0339,0.941,0.108,0.107,0.0647,147.824,235135,46,acoustic
0.649,0.821,-6.483,0.0313,0.0302,0.000141,0.0843,0.661,121.938,248360,56,acoustic
0.495,0.329,-11.661,0.0386,0.652,7.61e-05,0.0606,0.0919,72.992,198344,40,acoustic
0.71,0.615,-8.23,0.133,0.0384,0.0,0.283,0.746,90.263,239697,21,acoustic
0.69,0.204,-12.427,0.0301,0.932,1.73e-06,0.119,0.525,139.587,186334,55,acoustic
0.596,0.195,-11.02,0.0264,0.926,0.0,0.139,0.176,82.114,226877,50,acoustic
0.66,0.743,-8.302,0.0506,0.0329,0.00136,0.098,0.445,130.025,273260,41,acoustic
0.733,0.657,-6.843,0.0272,0.013,6.73e-05,0.317,0.433,109.954,196920,44,acoustic
0.589,0.296,-9.335,0.083,0.842,0.0,0.0736,0.611,165.799,145056,57,acoustic
0.686,0.377,-9.59,0.0589,0.638,0.0,0.128,0.551,92.042,196026,33,acoustic
0.659,0.338,-10.367,0.0376,0.842,0.0,0.277,0.495,145.877,193027,56,acoustic
0.732,0.83,-6.63,0.0309,0.201,3.04e-05,0.0802,0.871,111.664,233280,32,acoustic
0.522,0.202,-13.38,0.0861,0.918,0.0,0.185,0.457,147.992,213091,35,acoustic
0.565,0.698,-8.596,0.0295,0.54,0.0183,0.124,0.155,120.013,253546,55,acoustic
0.474,0.408,-11.42,0.0332,0.603,2.77e-05,0.104,0.238,143.881,317400,33,acoustic
0.543,0.244,-8.062,0.0511,0.864,0.0,0.112,0.29,126.341,167616,46,acoustic
0.672,0.644,-9.063,0.236,0.795,0.0,0.146,0.549,148.135,211672,38,acoustic
0.515,0.769,-5.696,0.031,0.0456,0.00436,0.0961,0.644,153.046,274245,65,acoustic
0.759,0.684,-5.751,0.0315,0.269,0.0,0.13,0.759,107.948,170040,60,acoustic
0.62,0.21,-9.633,0.0274,0.911,2.22e-06,0.108,0.163,98.558,267765,54,acoustic
0.497,0.254,-11.716,0.0341,0.891,0.0441,0.122,0.0676,110.864,250146,37,acoustic
0.644,0.603,-5.83,0.0263,0.306,0.0,0.262,0.516,113.413,290480,34,acoustic
0.45,0.254,-9.873,0.0414,0.827,0.0,0.204,0.248,92.644,198218,55,acoustic
0.548,0.3,-12.71,0.0298,0.757,9.28e-06,0.0851,0.264,135.902,225400,51,acoustic
0.521,0.507,-7.007,0.0319,0.0162,4.43e-05,0.148,0.153,108.168,259877,48,acoustic
0.587,0.842,-6.04,0.0268,0.278,0.0,0.163,0.693,97.013,288426,34,acoustic
0.543,0.324,-11.258,0.0316,0.452,2.81e-05,0.412,0.181,139.883,219363,51,acoustic
0.742,0.636,-6.744,0.0331,0.446,0.0,0.0817,0.48,95.002,208426,54,acoustic
0.707,0.402,-9.773,0.0251,0.677,0.0,0.104,0.313,94.99,283480,32,acoustic
0.52,0.308,-11.996,0.0331,0.776,0.00285,0.115,0.187,125.93,205586,54,acoustic
0.392,0.251,-9.845,0.0363,0.807,0.0,0.0797,0.508,204.961,304293,61,acoustic
0.531,0.296,-7.594,0.0304,0.84,0.0,0.124,0.212,106.359,239573,55,acoustic
0.681,0.608,-8.369,0.0339,0.62,0.000425,0.136,0.315,123.991,227128,55,acoustic
0.569,0.861,-4.547,0.0406,0.0425,0.0,0.204,0.511,77.983,243066,34,acoustic
0.707,0.296,-11.633,0.078,0.283,0.0,0.0601,0.65,88.006,369200,33,acoustic
0.519,0.0646,-18.898,0.0433,0.982,3.84e-06,0.105,0.395,121.696,77093,45,acoustic
0.608,0.705,-5.178,0.0253,0.078,8.36e-05,0.179,0.621,111.204,244840,33,acoustic
0.585,0.734,-5.365,0.032,0.0334,0.0,0.0934,0.413,117.84,275266,34,acoustic
0.527,0.89,-5.651,0.0665,0.00433,0.0,0.118,0.425,102.644,330720,34,acoustic
0.495,0.22,-11.16,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,163960,49,acoustic
0.628,0.424,-8.539,0.0416,0.395,4.28e-06,0.106,0.157,99.696,193874,33,acoustic
0.639,0.666,-7.775,0.0636,0.271,0.0,0.111,0.372,98.384,213732,62,acoustic
0.245,0.624,-5.606,0.0368,0.11,0.0,0.363,0.462,162.586,227053,33,acoustic
0.387,0.526,-7.611,0.0301,0.244,0.000386,0.105,0.334,130.719,215440,31,acoustic
0.539,0.675,-6.987,0.0709,0.188,0.0,0.198,0.719,142.041,136543,32,acoustic
0.487,0.837,-5.865,0.0623,0.0133,0.0,0.102,0.207,160.025,223707,32,acoustic
0.529,0.24,-9.066,0.037,0.938,0.0,0.0659,0.487,131.266,188181,54,acoustic
0.666,0.289,-12.404,0.0317,0.641,8.2e-06,0.109,0.415,109.965,171760,50,acoustic
0.451,0.0318,-19.933,0.0421,0.983,0.0532,0.0989,0.148,123.985,306243,58,acoustic
0.359,0.208,-10.567,0.036,0.943,0.0,0.0931,0.105,83.155,192389,49,acoustic
0.403,0.237,-10.001,0.0391,0.906,0.0,0.111,0.163,144.174,218472,52,acoustic
0.693,0.111,-12.356,0.0379,0.937,1.47e-06,0.0858,0.247,110.813,177818,49,acoustic
0.598,0.819,-2.619,0.0911,0.00081,0.0,0.218,0.878,158.115,251266,53,acoustic
0.596,0.27,-11.486,0.0265,0.785,0.134,0.0647,0.155,100.006,239400,54,acoustic
0.589,0.334,-10.08,0.029,0.832,0.0,0.133,0.208,80.036,241413,50,acoustic
0.735,0.275,-8.994,0.0304,0.746,0.0,0.131,0.294,116.004,216800,57,acoustic
0.605,0.168,-11.388,0.0496,0.887,0.0,0.12,0.398,119.836,161306,53,acoustic
0.612,0.107,-15.867,0.0302,0.936,0.0,0.109,0.637,78.393,153105,57,acoustic
0.568,0.177,-11.277,0.0374,0.93,0.0,0.0905,0.354,103.822,202167,49,acoustic
0.451,0.0665,-13.862,0.0516,0.967,1.06e-06,0.109,0.349,64.289,173426,52,acoustic
0.595,0.0477,-14.672,0.0662,0.923,0.0,0.0909,0.513,118.162,144644,51,acoustic
0.307,0.11,-15.253,0.0388,0.733,6.04e-06,0.111,0.32,201.008,212760,46,acoustic
0.3,0.27,-14.397,0.0371,0.9,4.47e-05,0.1,0.214,144.589,241758,41,acoustic
0.731,0.191,-11.359,0.122,0.735,0.671,0.131,0.274,149.91,169600,57,acoustic
0.545,0.745,-3.098,0.0286,0.0452,0.0,0.0907,0.413,106.094,306626,50,acoustic
0.356,0.23,-16.957,0.0519,0.923,0.801,0.112,0.11,129.532,214466,42,acoustic
0.432,0.796,-7.262,0.0606,0.000153,0.00209,0.266,0.271,141.868,160466,47,acoustic
0.693,0.664,-5.852,0.0336,0.0309,0.0,0.223,0.436,132.059,178826,55,acoustic
0.624,0.334,-11.89,0.0391,0.321,3.27e-06,0.113,0.397,157.92,138506,56,acoustic
0.423,0.572,-5.109,0.0347,0.0158,0.0,0.231,0.17,165.394,230613,49,acoustic
0.555,0.0879,-12.141,0.0477,0.968,0.0,0.096,0.428,84.174,111842,50,acoustic
0.496,0.391,-9.844,0.0311,0.826,0.0126,0.108,0.492,108.868,183213,56,acoustic
0.671,0.299,-10.582,0.0284,0.753,1.71e-06,0.0975,0.286,95.008,220507,52,acoustic
0.379,0.267,-8.981,0.0293,0.605,0.00322,0.152,0.229,135.198,248506,50,acoustic
0.499,0.209,-16.668,0.0305,0.882,0.00491,0.088,0.138,82.892,269986,53,acoustic
0.649,0.336,-12.053,0.0299,0.27,0.0,0.137,0.47,71.967,272773,33,acoustic
0.746,0.257,-9.878,0.0312,0.772,0.0,0.107,0.348,132.032,189646,54,acoustic
0.393,0.268,-6.741,0.0385,0.697,0.0,0.11,0.225,110.456,262820,50,acoustic
0.629,0.673,-4.379,0.0262,0.294,0.0109,0.139,0.419,114.243,195213,54,acoustic
0.458,0.363,-6.473,0.032,0.892,3.79e-06,0.155,0.492,134.252,228311,55,acoustic
0.452,0.268,-9.405,0.0311,0.961,2.85e-05,0.119,0.265,66.805,155792,32,acoustic
0.616,0.791,-6.246,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,256506,33,acoustic
0.619,0.278,-7.072,0.0267,0.836,0.0,0.121,0.233,129.948,240000,50,acoustic
0.634,0.176,-14.703,0.0307,0.931,1.6e-06,0.136,0.335,107.974,193333,56,acoustic
0.549,0.437,-8.64,0.0313,0.682,1.59e-05,0.224,0.688,153.604,273066,63,acoustic
0.292,0.339,-13.153,0.032,0.923,0.879,0.111,0.343,100.69,162309,48,acoustic
0.504,0.0273,-21.441,0.0415,0.931,1.1e-05,0.109,0.395,120.24,190106,54,acoustic
0.636,0.869,-5.095,0.0284,0.129,0.0554,0.272,0.369,124.183,319320,31,acoustic
0.486,0.913,-6.416,0.0616,2.45e-05,0.289,0.225,0.334,136.073,237093,31,acoustic
0.396,0.198,-9.096,0.031,0.912,0.0,0.0972,0.19,138.624,235586,60,acoustic
0.578,0.727,-4.872,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840,67,acoustic
0.684,0.509,-7.608,0.0334,0.571,0.0,0.402,0.69,132.297,163666,33,acoustic
0.623,0.567,-7.779,0.037,0.831,6.44e-06,0.104,0.929,129.949,122026,32,acoustic
0.228,0.574,-7.959,0.0421,0.517,0.00148,0.128,0.389,182.379,165799,31,acoustic
0.809,0.313,-12.182,0.0428,0.876,0.0,0.112,0.35,114.955,160666,0,acoustic
0.482,0.772,-5.128,0.0318,0.0265,0.0,0.269,0.586,129.91,195640,31,acoustic
0.425,0.249,-12.219,0.0355,0.87,0.00175,0.124,0.235,123.632,254296,45,acoustic
0.298,0.044,-20.176,0.035,0.983,0.124,0.101,0.115,85.708,256361,56,acoustic
0.468,0.254,-11.839,0.0303,0.938,0.000442,0.107,0.242,135.862,297266,45,acoustic
0.507,0.191,-16.342,0.0408,0.99,0.933,0.108,0.221,132.131,170125,42,acoustic
0.515,0.249,-10.108,0.044,0.793,0.0,0.102,0.213,108.89,273026,46,acoustic
0.565,0.89,-5.481,0.0285,0.00537,6.61e-05,0.213,0.744,119.862,182826,50,acoustic
0.635,0.433,-7.682,0.029,0.86,0.43,0.0877,0.489,130.111,217373,45,acoustic
0.657,0.192,-13.108,0.0365,0.894,0.0,0.157,0.305,130.087,208102,56,acoustic
0.459,0.14,-15.482,0.0367,0.895,0.00565,0.138,0.146,128.904,241120,43,acoustic
0.391,0.31,-8.706,0.0268,0.614,3.6e-06,0.1,0.295,83.46,235000,39,acoustic
0.371,0.208,-13.167,0.0462,0.912,0.0,0.105,0.309,199.805,172766,53,acoustic
0.453,0.461,-9.328,0.0329,0.165,0.0,0.109,0.0844,106.84,239855,45,acoustic
0.627,0.363,-8.127,0.0291,0.279,0.0,0.0928,0.301,99.905,244800,32,acoustic
0.706,0.248,-12.724,0.0386,0.879,0.0,0.101,0.401,125.515,141286,53,acoustic
0.724,0.28,-12.788,0.0303,0.755,0.0,0.326,0.527,106.966,145514,54,acoustic
0.535,0.444,-11.212,0.0291,0.669,0.0278,0.104,0.217,83.99,223386,51,acoustic
0.658,0.125,-15.901,0.0323,0.877,0.0,0.287,0.507,106.686,136542,55,acoustic
0.711,0.168,-16.504,0.0367,0.868,1.99e-05,0.114,0.299,109.937,211358,33,acoustic
0.504,0.415,-19.308,0.121,0.879,0.494,0.35,0.626,114.263,76453,55,acoustic
0.309,0.175,-11.816,0.0331,0.913,6.15e-05,0.118,0.198,155.69,273126,46,acoustic
0.628,0.027,-13.64,0.0485,0.944,0.0006,0.0909,0.203,122.007,268736,30,acoustic
0.49,0.674,-7.276,0.0322,0.19,0.000143,0.0634,0.288,122.807,205658,46,acoustic
0.316,0.413,-12.216,0.0334,0.856,0.00245,0.143,0.245,155.69,256680,60,acoustic
0.47,0.271,-7.636,0.0342,0.799,0.0,0.119,0.0943,145.902,265386,51,acoustic
0.515,0.317,-10.286,0.0283,0.816,0.0,0.0973,0.512,79.91,219306,47,acoustic
0.493,0.435,-12.334,0.0423,0.656,0.000327,0.118,0.485,87.952,142200,60,acoustic
0.589,0.809,-5.6,0.0283,0.0479,0.0,0.116,0.628,87.013,218813,51,acoustic
0.313,0.321,-8.713,0.0352,0.746,0.0,0.0948,0.243,53.845,222250,60,acoustic
0.302,0.0783,-14.968,0.0325,0.956,9.88e-05,0.12,0.231,140.485,117760,52,acoustic
0.643,0.436,-12.245,0.0273,0.724,0.459,0.11,0.422,91.485,200800,54,acoustic
0.482,0.178,-11.141,0.0292,0.843,2.46e-06,0.15,0.298,110.128,185053,52,acoustic
0.539,0.353,-10.191,0.0464,0.571,0.626,0.0877,0.321,54.571,60413,51,acoustic
0.707,0.531,-7.21,0.0245,0.855,0.000182,0.175,0.49,107.994,244813,30,acoustic
0.707,0.467,-7.511,0.0367,0.832,5.33e-06,0.114,0.478,110.096,169733,30,acoustic
0.661,0.342,-16.361,0.043,0.844,0.000128,0.26,0.588,146.118,188400,62,acoustic
0.523,0.554,-7.596,0.0303,0.749,3.29e-06,0.323,0.769,152.979,274480,64,acoustic
0.572,0.348,-13.454,0.0294,0.44,0.000721,0.235,0.34,73.304,275266,57,acoustic
0.554,0.4,-11.806,0.0699,0.979,0.348,0.102,0.547,101.191,124400,31,acoustic
0.726,0.537,-8.896,0.114,0.316,0.0,0.0707,0.882,96.889,145706,71,acoustic
0.501,0.672,-10.225,0.0637,0.674,0.000162,0.0674,0.961,122.041,265195,31,acoustic
0.505,0.462,-5.692,0.0271,0.623,0.0,0.113,0.113,139.914,235722,30,acoustic
0.415,0.713,-5.529,0.0345,0.0555,0.0,0.0811,0.361,83.69,188952,30,acoustic
0.458,0.823,-4.268,0.0616,0.382,0.0,0.205,0.422,131.638,241250,30,acoustic
0.474,0.876,-5.052,0.0341,0.00277,6.15e-06,0.39,0.607,91.948,146129,30,acoustic
0.444,0.674,-6.675,0.0341,0.586,0.000147,0.109,0.698,111.377,161205,30,acoustic
0.566,0.733,-5.302,0.0699,0.083,1.55e-06,0.362,0.636,178.828,215213,59,acoustic
0.367,0.892,-3.91,0.133,0.00012,0.000268,0.276,0.799,81.928,196813,30,acoustic
0.258,0.729,-6.457,0.0398,0.395,0.00442,0.131,0.462,116.943,184217,30,acoustic
0.568,0.686,-6.635,0.033,0.15,1.81e-06,0.0881,0.725,172.075,230098,63,acoustic
0.571,0.696,-8.688,0.0739,0.14,0.0,0.0973,0.662,155.133,129472,30,acoustic
0.385,0.114,-13.005,0.0314,0.917,0.0,0.128,0.269,93.314,249728,44,acoustic
0.588,0.569,-7.721,0.0295,0.303,0.0342,0.101,0.209,101.988,213055,54,acoustic
0.276,0.289,-10.879,0.0325,0.968,0.00321,0.137,0.118,86.465,168571,28,acoustic
0.664,0.301,-8.135,0.0296,0.739,0.0,0.103,0.268,115.877,202219,47,acoustic
0.506,0.24,-14.737,0.0305,0.854,0.0749,0.101,0.0621,130.96,242347,41,acoustic
0.595,0.18,-11.391,0.0298,0.89,0.0,0.113,0.261,79.922,188735,43,acoustic
0.644,0.412,-9.14,0.0307,0.796,0.127,0.0906,0.206,118.49,256648,65,acoustic
0.607,0.178,-15.471,0.0499,0.737,0.0,0.387,0.422,127.956,174677,53,acoustic
0.63,0.342,-13.377,0.0245,0.817,0.00432,0.0965,0.552,77.515,209583,47,acoustic
0.689,0.299,-9.431,0.0301,0.833,0.0,0.115,0.52,96.825,164478,55,acoustic
0.473,0.305,-8.48,0.0311,0.833,0.0,0.109,0.524,81.153,138201,45,acoustic
0.62,0.668,-5.719,0.0305,0.088,0.0,0.362,0.183,118.013,244067,69,acoustic
0.751,0.565,-9.106,0.0513,0.0777,0.0121,0.0855,0.679,119.996,198040,37,acoustic
0.62,0.468,-9.648,0.0268,0.715,3.93e-05,0.106,0.217,110.969,266078,34,acoustic
0.478,0.398,-10.124,0.0286,0.0222,0.0183,0.0826,0.371,159.906,291676,53,acoustic
0.376,0.702,-5.733,0.0299,0.00373,0.00116,0.138,0.241,134.817,382786,31,acoustic
0.403,0.631,-5.94,0.0356,0.0502,3.97e-05,0.193,0.328,78.522,322906,31,acoustic
0.44,0.119,-12.574,0.0318,0.927,1.26e-06,0.137,0.279,145.186,243979,47,acoustic
0.407,0.357,-11.659,0.0436,0.775,0.00105,0.94,0.253,112.207,262954,45,acoustic
0.385,0.134,-14.672,0.0476,0.899,0.0,0.113,0.427,203.816,168042,51,acoustic
0.429,0.258,-12.408,0.0317,0.868,0.888,0.108,0.0897,108.796,131800,51,acoustic
0.609,0.76,-5.16,0.0283,0.131,0.0,0.41,0.44,117.135,326600,31,acoustic
0.721,0.0963,-15.973,0.0502,0.945,1.03e-06,0.133,0.576,124.868,166320,48,acoustic
0.675,0.278,-9.569,0.0343,0.845,0.0,0.114,0.353,123.962,178319,48,acoustic
0.403,0.29,-10.262,0.0328,0.757,0.0,0.0972,0.248,139.482,249386,51,acoustic
0.627,0.518,-7.178,0.0286,0.436,0.0,0.128,0.337,95.991,200893,55,acoustic
0.403,0.925,-3.166,0.0537,0.000435,0.755,0.323,0.543,169.978,292493,32,acoustic
0.449,0.209,-14.494,0.0896,0.896,0.0,0.156,0.431,93.618,189673,54,acoustic
0.589,0.867,-4.523,0.0385,0.041,0.0,0.306,0.795,94.52,256440,60,acoustic
0.789,0.261,-14.396,0.0456,0.803,0.0,0.0962,0.491,117.961,147809,47,acoustic
0.663,0.239,-9.517,0.0308,0.827,0.0,0.109,0.488,83.102,246644,29,acoustic
0.498,0.113,-16.097,0.0333,0.691,0.000287,0.108,0.296,168.383,228426,51,acoustic
0.586,0.149,-13.369,0.0348,0.881,0.0,0.187,0.341,75.121,207400,41,acoustic
0.444,0.143,-11.449,0.0302,0.925,6.92e-05,0.118,0.132,100.341,188354,48,acoustic
0.606,0.415,-8.317,0.0475,0.695,0.00149,0.174,0.405,137.775,168712,61,acoustic
0.745,0.436,-9.617,0.043,0.597,0.0213,0.61,0.771,114.216,188200,60,acoustic
0.526,0.139,-11.316,0.0325,0.879,0.0,0.109,0.203,100.852,181496,45,acoustic
0.614,0.283,-8.008,0.027,0.472,0.0,0.114,0.331,107.673,280226,58,acoustic
0.473,0.493,-6.733,0.0302,0.84,6.57e-06,0.0915,0.54,169.998,254306,29,acoustic
0.439,0.207,-9.573,0.0297,0.608,0.0,0.186,0.264,136.514,276146,57,acoustic
0.665,0.487,-9.409,0.0243,0.639,6.75e-05,0.091,0.326,94.978,274720,29,acoustic
0.534,0.26,-12.406,0.0319,0.834,0.00405,0.102,0.151,113.877,159820,49,acoustic
0.457,0.26,-7.952,0.0406,0.0594,0.0,0.346,0.38,106.756,178573,30,acoustic
0.5,0.611,-10.826,0.0788,0.834,1.41e-05,0.241,0.894,88.372,175046,30,acoustic
0.448,0.516,-7.449,0.0292,0.341,0.00497,0.0929,0.29,100.672,180771,31,acoustic
0.699,0.343,-6.052,0.0296,0.506,0.0,0.56,0.383,114.021,191052,29,acoustic
0.564,0.209,-8.922,0.0317,0.724,3.99e-05,0.107,0.402,109.024,214666,59,acoustic
0.404,0.577,-8.272,0.0294,0.605,0.249,0.0712,0.637,112.215,167466,30,acoustic
0.501,0.44,-8.167,0.0352,0.818,0.0,0.104,0.311,89.881,252760,30,acoustic
0.461,0.893,-6.028,0.121,0.00323,0.0,0.654,0.4,179.92,136815,29,acoustic
0.675,0.243,-13.392,0.0413,0.797,0.0,0.214,0.707,142.87,190909,55,acoustic
0.505,0.31,-10.423,0.03,0.885,0.00359,0.0996,0.34,82.591,218133,49,acoustic
0.547,0.599,-8.174,0.0301,0.00396,0.409,0.0847,0.0571,120.054,181093,50,acoustic
0.589,0.893,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011,212506,55,acoustic
0.503,0.123,-14.312,0.0327,0.868,2.56e-05,0.111,0.343,183.571,172454,49,acoustic
0.611,0.534,-8.899,0.0744,0.423,0.0,0.145,0.38,159.985,234046,32,acoustic
0.55,0.408,-8.404,0.0318,0.719,0.0,0.11,0.331,129.152,330200,53,acoustic
0.656,0.3,-9.905,0.0349,0.87,0.0,0.0956,0.369,120.006,190981,46,acoustic
0.524,0.566,-5.443,0.0364,0.0411,0.0,0.25,0.362,159.914,240449,23,acoustic
